year,quarter,sector,country,value
2022,Q1,Lainnya,Brunei Darussalam,0.47
2022,Q1,Lainnya,Filipina,0.39
2022,Q1,Lainnya,Kamboja,-
2022,Q1,Lainnya,Laos,-
2022,Q1,Lainnya,Malaysia,0.01
2022,Q1,Lainnya,Myanmar,-0.28
2022,Q1,Lainnya,Singapura,21.49
2022,Q1,Lainnya,Thailand,-13.24
2022,Q1,Lainnya,Vietnam,0.02
2022,Q1,Pendidikan,Brunei Darussalam,-
2022,Q1,Pendidikan,Filipina,-
2022,Q1,Pendidikan,Kamboja,-
2022,Q1,Pendidikan,Laos,-
2022,Q1,Pendidikan,Malaysia,-
2022,Q1,Pendidikan,Myanmar,-
2022,Q1,Pendidikan,Singapura,1.94
2022,Q1,Pendidikan,Thailand,-
2022,Q1,Pendidikan,Vietnam,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,1.4
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2022,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2022,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2022,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2022,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2022,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2022,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,-0.34
2022,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2022,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,-0.1
2022,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,21.86
2022,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2022,Q2,Lainnya,Brunei Darussalam,-
2022,Q2,Lainnya,Filipina,-0.32
2022,Q2,Lainnya,Kamboja,-
2022,Q2,Lainnya,Laos,-
2022,Q2,Lainnya,Malaysia,-0.01
2022,Q2,Lainnya,Myanmar,0.1
2022,Q2,Lainnya,Singapura,-87.55
2022,Q2,Lainnya,Thailand,-0.04
2022,Q2,Lainnya,Vietnam,0.62
2022,Q2,Pendidikan,Brunei Darussalam,-
2022,Q2,Pendidikan,Filipina,-
2022,Q2,Pendidikan,Kamboja,-
2022,Q2,Pendidikan,Laos,-
2022,Q2,Pendidikan,Malaysia,-
2022,Q2,Pendidikan,Myanmar,-
2022,Q2,Pendidikan,Singapura,-
2022,Q2,Pendidikan,Thailand,-
2022,Q2,Pendidikan,Vietnam,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.02
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2022,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2022,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,32.41
2022,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,-24.34
2022,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2022,Q3,Lainnya,Brunei Darussalam,-
2022,Q3,Lainnya,Filipina,1
2022,Q3,Lainnya,Kamboja,0.32
2022,Q3,Lainnya,Laos,-
2022,Q3,Lainnya,Malaysia,2.23
2022,Q3,Lainnya,Myanmar,-0.53
2022,Q3,Lainnya,Singapura,-93.64
2022,Q3,Lainnya,Thailand,-0.3
2022,Q3,Lainnya,Vietnam,-0.02
2022,Q3,Pendidikan,Brunei Darussalam,-
2022,Q3,Pendidikan,Filipina,-
2022,Q3,Pendidikan,Kamboja,-
2022,Q3,Pendidikan,Laos,-
2022,Q3,Pendidikan,Malaysia,-
2022,Q3,Pendidikan,Myanmar,-
2022,Q3,Pendidikan,Singapura,0.01
2022,Q3,Pendidikan,Thailand,-
2022,Q3,Pendidikan,Vietnam,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.13
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2022,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2022,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,35.34
2022,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,6.7
2022,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2022,Q4,Lainnya,Brunei Darussalam,-
2022,Q4,Lainnya,Filipina,1.51
2022,Q4,Lainnya,Kamboja,-0.32
2022,Q4,Lainnya,Laos,-
2022,Q4,Lainnya,Malaysia,-
2022,Q4,Lainnya,Myanmar,0.09
2022,Q4,Lainnya,Singapura,-304.54
2022,Q4,Lainnya,Thailand,-2.1
2022,Q4,Lainnya,Vietnam,0.02
2022,Q4,Pendidikan,Brunei Darussalam,-
2022,Q4,Pendidikan,Filipina,-
2022,Q4,Pendidikan,Kamboja,-
2022,Q4,Pendidikan,Laos,-
2022,Q4,Pendidikan,Malaysia,-
2022,Q4,Pendidikan,Myanmar,-
2022,Q4,Pendidikan,Singapura,0.35
2022,Q4,Pendidikan,Thailand,-
2022,Q4,Pendidikan,Vietnam,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,33.84660015
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2023,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Filipina,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Laos,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Singapura,247.354117
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Thailand,-17.36089789
2023,Q1*,Kesehatan dan Pekerjaan Sosial,Vietnam,0.00046195
2023,Q1*,Lainnya,Brunei Darussalam,-
2023,Q1*,Lainnya,Filipina,-2.057095614
2023,Q1*,Lainnya,Kamboja,-
2023,Q1*,Lainnya,Laos,-
2023,Q1*,Lainnya,Malaysia,1.419241554
2023,Q1*,Lainnya,Myanmar,-0.16096996
2023,Q1*,Lainnya,Singapura,97.18554218
2023,Q1*,Lainnya,Thailand,-3.175226765
2023,Q1*,Lainnya,Vietnam,0.077189735
2023,Q1*,Pendidikan,Brunei Darussalam,-
2023,Q1*,Pendidikan,Filipina,-
2023,Q1*,Pendidikan,Kamboja,-
2023,Q1*,Pendidikan,Laos,-
2023,Q1*,Pendidikan,Malaysia,0.001495946
2023,Q1*,Pendidikan,Myanmar,-
2023,Q1*,Pendidikan,Singapura,0.014527723
2023,Q1*,Pendidikan,Thailand,-
2023,Q1*,Pendidikan,Vietnam,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,1.013059319
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2023,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Filipina,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Laos,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Singapura,23.13623902
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Thailand,20.70131971
2023,Q2*,Kesehatan dan Pekerjaan Sosial,Vietnam,-0.00046195
2023,Q2*,Lainnya,Brunei Darussalam,-
2023,Q2*,Lainnya,Filipina,0.147680289
2023,Q2*,Lainnya,Kamboja,-
2023,Q2*,Lainnya,Laos,-
2023,Q2*,Lainnya,Malaysia,0.002998515
2023,Q2*,Lainnya,Myanmar,0.01840917
2023,Q2*,Lainnya,Singapura,48.62000311
2023,Q2*,Lainnya,Thailand,-0.688257837
2023,Q2*,Lainnya,Vietnam,0.417888854
2023,Q2*,Pendidikan,Brunei Darussalam,-
2023,Q2*,Pendidikan,Filipina,-
2023,Q2*,Pendidikan,Kamboja,-
2023,Q2*,Pendidikan,Laos,-
2023,Q2*,Pendidikan,Malaysia,-0.000539412
2023,Q2*,Pendidikan,Myanmar,-
2023,Q2*,Pendidikan,Singapura,0.001505636
2023,Q2*,Pendidikan,Thailand,-
2023,Q2*,Pendidikan,Vietnam,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.031371916
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2023,Q3*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Filipina,0.00571862
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Laos,-
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Singapura,26.2502587
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Thailand,0.233887851
2023,Q3*,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2023,Q3*,Lainnya,Brunei Darussalam,-
2023,Q3*,Lainnya,Filipina,0.62340123
2023,Q3*,Lainnya,Kamboja,0.074897313
2023,Q3*,Lainnya,Laos,-
2023,Q3*,Lainnya,Malaysia,-5.523491533
2023,Q3*,Lainnya,Myanmar,-0.00157724
2023,Q3*,Lainnya,Singapura,89.51851945
2023,Q3*,Lainnya,Thailand,2.18017215
2023,Q3*,Lainnya,Vietnam,0.00159808
2023,Q3*,Pendidikan,Brunei Darussalam,-
2023,Q3*,Pendidikan,Filipina,-
2023,Q3*,Pendidikan,Kamboja,-
2023,Q3*,Pendidikan,Laos,-
2023,Q3*,Pendidikan,Malaysia,0.008666353
2023,Q3*,Pendidikan,Myanmar,-
2023,Q3*,Pendidikan,Singapura,1.926679766
2023,Q3*,Pendidikan,Thailand,-
2023,Q3*,Pendidikan,Vietnam,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.04298206
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2023,Q4*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Filipina,-0.00571862
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Laos,-
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Singapura,23.72072705
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Thailand,-25.24154259
2023,Q4*,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2023,Q4*,Lainnya,Brunei Darussalam,-
2023,Q4*,Lainnya,Filipina,0.033930564
2023,Q4*,Lainnya,Kamboja,-
2023,Q4*,Lainnya,Laos,-
2023,Q4*,Lainnya,Malaysia,3.52375634
2023,Q4*,Lainnya,Myanmar,0.02408749
2023,Q4*,Lainnya,Singapura,108.872476
2023,Q4*,Lainnya,Thailand,-2.13419195
2023,Q4*,Lainnya,Vietnam,0.198270035
2023,Q4*,Pendidikan,Brunei Darussalam,-
2023,Q4*,Pendidikan,Filipina,-
2023,Q4*,Pendidikan,Kamboja,-
2023,Q4*,Pendidikan,Laos,-
2023,Q4*,Pendidikan,Malaysia,-0.00843909
2023,Q4*,Pendidikan,Myanmar,-
2023,Q4*,Pendidikan,Singapura,0.882696144
2023,Q4*,Pendidikan,Thailand,-
2023,Q4*,Pendidikan,Vietnam,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.03
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2024,Q1*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Filipina,0.00302648
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Laos,-
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Malaysia,0.173761976
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Singapura,1.759974908
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Thailand,96.43888329
2024,Q1*,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2024,Q1*,Lainnya,Brunei Darussalam,-
2024,Q1*,Lainnya,Filipina,0.230116672
2024,Q1*,Lainnya,Kamboja,-
2024,Q1*,Lainnya,Laos,-
2024,Q1*,Lainnya,Malaysia,1.362572684
2024,Q1*,Lainnya,Myanmar,-0.02587807
2024,Q1*,Lainnya,Singapura,75.61814336
2024,Q1*,Lainnya,Thailand,0.006596932
2024,Q1*,Lainnya,Vietnam,0.03072764
2024,Q1*,Pendidikan,Brunei Darussalam,-
2024,Q1*,Pendidikan,Filipina,-
2024,Q1*,Pendidikan,Kamboja,-
2024,Q1*,Pendidikan,Laos,-
2024,Q1*,Pendidikan,Malaysia,0.005137726
2024,Q1*,Pendidikan,Myanmar,-
2024,Q1*,Pendidikan,Singapura,0.111876833
2024,Q1*,Pendidikan,Thailand,-
2024,Q1*,Pendidikan,Vietnam,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.691554988
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2024,Q2*,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Filipina,-0.00302648
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Laos,-
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Singapura,470.9661384
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Thailand,21.52810036
2024,Q2*,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2024,Q2*,Lainnya,Brunei Darussalam,-
2024,Q2*,Lainnya,Filipina,1.35836061
2024,Q2*,Lainnya,Kamboja,0.51433208
2024,Q2*,Lainnya,Laos,-
2024,Q2*,Lainnya,Malaysia,-0.000778
2024,Q2*,Lainnya,Myanmar,-0.02935966
2024,Q2*,Lainnya,Singapura,-38.2899251
2024,Q2*,Lainnya,Thailand,-0.157165434
2024,Q2*,Lainnya,Vietnam,-0.03030385
2024,Q2*,Pendidikan,Brunei Darussalam,-
2024,Q2*,Pendidikan,Filipina,-
2024,Q2*,Pendidikan,Kamboja,-
2024,Q2*,Pendidikan,Laos,-
2024,Q2*,Pendidikan,Malaysia,-0.000620459
2024,Q2*,Pendidikan,Myanmar,-
2024,Q2*,Pendidikan,Singapura,0.196050128
2024,Q2*,Pendidikan,Thailand,-
2024,Q2*,Pendidikan,Vietnam,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.02282379
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2024,Q3**,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Filipina,-
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Laos,-
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Malaysia,0.018326425
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Singapura,1643.749089
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Thailand,17.33155386
2024,Q3**,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2024,Q3**,Lainnya,Brunei Darussalam,-
2024,Q3**,Lainnya,Filipina,0.480370614
2024,Q3**,Lainnya,Kamboja,-0.51433208
2024,Q3**,Lainnya,Laos,-
2024,Q3**,Lainnya,Malaysia,0.00885965
2024,Q3**,Lainnya,Myanmar,0.1061495
2024,Q3**,Lainnya,Singapura,-87.33476934
2024,Q3**,Lainnya,Thailand,0.367176733
2024,Q3**,Lainnya,Vietnam,0.000186673
2024,Q3**,Pendidikan,Brunei Darussalam,-
2024,Q3**,Pendidikan,Filipina,-
2024,Q3**,Pendidikan,Kamboja,-
2024,Q3**,Pendidikan,Laos,-
2024,Q3**,Pendidikan,Malaysia,0.002774682
2024,Q3**,Pendidikan,Myanmar,-
2024,Q3**,Pendidikan,Singapura,0.41927578
2024,Q3**,Pendidikan,Thailand,-
2024,Q3**,Pendidikan,Vietnam,-
